Date,Open,High,Low,Close,Adj Close,Volume
9/7/2011,3036,3045,2943,9.88,2964,0
9/8/2011,2922,3072,2880,9.620001,2886,0
9/9/2011,2865,2865,2610,8.77,2631,100
9/12/2011,2643,2700,2586,8.650001,2595,200
9/13/2011,2613,2670,2592,8.700001,2610,200
9/14/2011,2631,2715,2631,8.940001,2682,100
9/15/2011,2844,2844,2610,8.73,2619,100
9/16/2011,2652,2700,2592,9.000001,2700,100
9/19/2011,2652,2652,2577,8.610001,2583,0
9/20/2011,2673,2673,2466,8.260001,2478,0
9/21/2011,2478,2544,2250,7.570001,2271,200
9/22/2011,2175,2250,1911,6.630001,1989,400
9/23/2011,1992,2034,1899,6.720001,2016,300
9/26/2011,1989,2202,1950,6.810001,2043,200
9/27/2011,2079,2334,1980,6.670001,2001,300
9/28/2011,1971,1971,1770,6.23,1869,800
9/29/2011,1905,1905,1761,5.900001,1770,1800
9/30/2011,1758,1773,1632,5.570001,1671,300
10/3/2011,1740,1773,1668,5.64,1692,300
10/4/2011,1656,1878,1596,6.150001,1845,400
10/5/2011,1854,1968,1761,6.560001,1968,500
10/6/2011,1956,2019,1890,6.720001,2016,200
10/7/2011,2067,2313,2025,7.39,2217,300
10/10/2011,2271,2307,2121,7.260001,2178,100
10/11/2011,2400,2658,2208,8.280001,2484,600
10/12/2011,2514,2595,2391,8.150001,2445,200
10/13/2011,2436,2511,2346,7.850001,2355,100
10/14/2011,2373,2487,2247,8.23,2469,200
10/17/2011,2430,2430,2232,7.52,2256,200
10/18/2011,2253,2409,2166,7.99,2397,200
10/19/2011,2391,2418,2283,7.960001,2388,100
10/20/2011,2385,2400,2220,7.48,2244,100
10/21/2011,2298,2466,2238,7.500001,2250,100
10/24/2011,2247,2340,2229,7.77,2331,100
10/25/2011,2304,2304,2208,7.450001,2235,100
10/26/2011,2271,2313,2190,7.500001,2250,100
10/27/2011,2379,2538,2235,8.460001,2538,200
10/28/2011,2559,2628,2418,8.670001,2601,200
10/31/2011,2475,2499,2190,7.43,2229,200
11/1/2011,2175,2400,1815,6.78,2034,200
11/2/2011,2385,2385,2055,7.380001,2214,100
11/3/2011,2238,2364,2115,7.470001,2241,100
11/4/2011,2247,2259,2157,7.320001,2196,0
11/7/2011,2199,2331,2112,7.310001,2193,0
11/8/2011,2220,2337,2181,7.750001,2325,100
11/9/2011,2250,2337,2241,7.750001,2325,100
11/10/2011,2361,2361,2157,7.62,2286,100
11/11/2011,2259,2331,2253,7.720001,2316,100
11/14/2011,2355,2382,2208,7.550001,2265,100
11/15/2011,2250,2346,2172,7.380001,2214,200
11/16/2011,2184,2400,2163,7.660001,2298,300
11/17/2011,2307,2349,2121,7.1,2130,100
11/18/2011,2133,2226,2076,7.210001,2163,400
11/21/2011,2130,2178,1821,6.460001,1938,300
11/22/2011,1944,1959,1800,6.03,1809,200
11/23/2011,1791,1818,1620,5.48,1644,300
11/25/2011,1635,1635,1554,5.18,1554,0
11/28/2011,1638,1842,1608,5.900001,1770,400
11/29/2011,1782,1899,1773,6.19,1857,500
11/30/2011,1950,1977,1800,6.150001,1845,1100
12/1/2011,1809,1899,1809,6.150001,1845,400
12/2/2011,1866,1935,1833,6.29,1887,200
12/5/2011,1932,1935,1833,6.300001,1890,300
12/6/2011,1896,1923,1842,6.380001,1914,300
12/7/2011,1911,2058,1911,6.760001,2028,100
12/8/2011,2016,2043,1962,6.69,2007,100
12/9/2011,2019,2085,1881,6.37,1911,200
12/12/2011,1842,1920,1800,6.11,1833,100
12/13/2011,1836,1917,1755,6.01,1803,200
12/14/2011,1776,1881,1656,5.64,1692,200
12/15/2011,1719,2175,1605,6.37,1911,2300
12/16/2011,1911,1950,1833,6.37,1911,700
12/19/2011,1935,1938,1713,5.93,1779,400
12/20/2011,1827,1884,1722,5.83,1749,200
12/21/2011,1749,1761,1638,5.650001,1695,100
12/22/2011,1695,1812,1695,5.89,1767,300
12/23/2011,1767,1800,1725,5.800001,1740,100
