Date,Open,High,Low,Close,Adj Close,Volume
1/7/2014,3.3,3.45,3.2,3.4,3.4,21300
1/8/2014,3.42,3.42,3.2,3.35,3.35,23500
1/9/2014,3.31,3.62,3.31,3.53,3.53,82900
1/10/2014,3.56,3.6,3.51,3.58,3.58,24900
1/13/2014,3.54,3.75,3.54,3.6,3.6,18800
1/14/2014,3.6,3.72,3.6,3.6,3.6,10400
1/15/2014,3.56,3.75,3.56,3.74,3.74,15000
1/16/2014,3.75,3.75,3.7,3.71,3.71,7400
1/17/2014,3.71,3.75,3.6,3.69,3.69,19000
1/21/2014,3.63,3.7,3.59,3.7,3.7,16300
1/22/2014,3.75,4.19,3.6,3.75,3.75,105700
1/23/2014,3.78,4,3.78,3.86,3.86,22900
1/24/2014,3.86,3.9,3.7,3.7,3.7,29300
1/27/2014,3.79,3.79,3.5,3.5,3.5,14700
1/28/2014,3.5,3.6,3.5,3.55,3.55,30800
1/29/2014,3.6,3.61,3.46,3.59,3.59,19500
1/30/2014,3.62,3.65,3.49,3.53,3.53,11400
1/31/2014,3.55,3.55,3.49,3.54,3.54,10900
2/3/2014,3.51,3.55,3.51,3.52,3.52,2400
2/4/2014,3.6,3.6,3.4,3.45,3.45,4400
2/5/2014,3.4,3.57,3.4,3.57,3.57,8000
2/6/2014,3.53,3.75,3.4,3.75,3.75,12000
2/7/2014,3.72,3.72,3.49,3.68,3.68,8900
2/10/2014,3.62,3.62,3.5,3.57,3.57,6000
2/11/2014,3.46,3.56,3.41,3.54,3.54,11900
2/12/2014,3.45,3.59,3.45,3.59,3.59,800
2/13/2014,3.51,3.51,3.51,3.51,3.51,2000
2/14/2014,3.46,3.65,3.46,3.65,3.65,17700
2/18/2014,3.67,3.74,3.67,3.67,3.67,3900
2/19/2014,3.61,3.61,3.52,3.56,3.56,7400
2/20/2014,3.56,3.6,3.53,3.53,3.53,15100
2/21/2014,3.58,3.58,3.54,3.54,3.54,6800
2/24/2014,3.46,3.54,3.44,3.51,3.51,8600
2/25/2014,3.5,3.5,3.4,3.46,3.46,8400
2/26/2014,3.45,3.5,3.41,3.41,3.41,7700
2/27/2014,3.4,4.15,3.4,3.91,3.91,221200
2/28/2014,3.84,3.84,3.5,3.58,3.58,43900
3/3/2014,3.39,3.55,3.36,3.4,3.4,46100
3/4/2014,3.44,3.63,3.44,3.45,3.45,5300
3/5/2014,3.41,3.44,3.1,3.43,3.43,40300
3/6/2014,3.39,3.39,3.26,3.36,3.36,1500
3/7/2014,3.29,3.34,3.29,3.34,3.34,3300
3/10/2014,3.34,3.4,3.2,3.23,3.23,13400
3/11/2014,3.2,3.23,3.1,3.2,3.2,15700
3/12/2014,3.11,3.32,2.95,3.31,3.31,41900
3/13/2014,3.19,3.19,2.72,2.83,2.83,52000
3/14/2014,2.95,2.97,2.7,2.7,2.7,23700
3/17/2014,2.65,2.86,2.54,2.54,2.54,9200
3/18/2014,2.53,2.73,2.53,2.66,2.66,6900
3/19/2014,2.69,2.69,2.5,2.51,2.51,39000
3/20/2014,2.5,2.65,2.5,2.56,2.56,165500
3/21/2014,2.64,2.74,2.55,2.72,2.72,30100
3/24/2014,2.73,2.85,2.68,2.85,2.85,19300
3/25/2014,2.94,3.1,2.91,2.97,2.97,46700
3/26/2014,3.04,3.04,2.68,2.68,2.68,29400
3/27/2014,2.9,2.9,2.65,2.65,2.65,17300
3/28/2014,2.65,2.94,2.49,2.5,2.5,30300
3/31/2014,2.5,2.7,2.49,2.56,2.56,21900
4/1/2014,2.72,2.73,2.7,2.72,2.72,7500
